date,username,content,reply_count,retweet_count,like_count,view_count,tweet_url,quote_of,total_engagement
2025-10-10 08:49:03+00:00,zombib0yy,i hate this corny bs,0,0,0,0,https://x.com/zombib0yy/status/1976570663206085039,https://x.com/IndoPopBase/status/1976564048780234777,0
2025-10-10 08:32:52+00:00,hisengitis,ih gw nangis...,0,0,0,10,https://x.com/hisengitis/status/1976566587802231079,https://x.com/IndoPopBase/status/1976564048780234777,0
2025-10-10 08:31:51+00:00,setiawandwi_n,,0,0,0,9,https://x.com/setiawandwi_n/status/1976566335778980052,https://x.com/IndoPopBase/status/1976564048780234777,0
2025-10-10 08:34:09+00:00,erlinnatawiria,I'm the target audience.,0,0,0,7,https://x.com/erlinnatawiria/status/1976566913137586223,https://x.com/IndoPopBase/status/1976551164960440600,0
2025-10-10 08:28:43+00:00,anchocolava,oh ada MV nya brb nanti nonton,0,0,0,6,https://x.com/anchocolava/status/1976565545903493298,https://x.com/IndoPopBase/status/1976551164960440600,0
2025-10-10 07:32:22+00:00,essedoublepip,Ih anjg cakep banget ninyuki kato,0,0,0,24,https://x.com/essedoublepip/status/1976551364282155387,https://x.com/IndoPopBase/status/1976551164960440600,0
2025-10-10 08:35:23+00:00,oyenwangee, next Monday,0,0,0,10,https://x.com/oyenwangee/status/1976567221309809106,https://x.com/IndoPopBase/status/1976536268361380248,0
2025-10-10 08:35:08+00:00,piscesavoo_,Bismillah rony paul masuk nominasi dan bawa pulang piala ami,0,0,0,23,https://x.com/piscesavoo_/status/1976567162035937664,https://x.com/IndoPopBase/status/1976536268361380248,0
2025-10-10 07:31:38+00:00,VornoxBlayze,"Not to be dramatic but ever since AMI stopped airing on TV, the quality’s been going downhill  The stage, sound, lighting, venue, and everything else just don’t hit the same anymore — please bring the broadcast era back, we miss when it actually felt like a real award show",0,0,0,13,https://x.com/VornoxBlayze/status/1976551181477716120,https://x.com/IndoPopBase/status/1976536268361380248,0
2025-10-10 06:38:38+00:00,QUEERAUSAHAAN,"Sakit Dadaku, mejikuhibiniu, Tabola Bale better be nominated",0,0,0,218,https://x.com/QUEERAUSAHAAN/status/1976537843645444120,https://x.com/IndoPopBase/status/1976536268361380248,0
2025-10-10 08:22:07+00:00,·,Break time of internet nuisance,0,0,0,7,https://x.com/folkingmad/status/1976563883390410873,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-10 03:45:39+00:00,jojo_botak,Wew tuntutan nya ngalahin koruptor apalg kalau permintaan hasto dituruti,0,0,0,29,https://x.com/jojo_botak/status/1976494310981054722,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-10 00:12:38+00:00,syarifahay_,Ga sabar sidang2 selanjutnya. Jujur kl kasusnya emang ga masuk akal & bertele2. Tp yg ditunggu2 ootd & make up hair do pas sidang wkwkwk cakep bener ni orang. Lolos kamera wartawan / hengpong jadul.,0,0,0,46,https://x.com/syarifahay_/status/1976440700100346313,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-09 21:20:17+00:00,zzzefan,out from indo for two years and got completely surprised of how nikmir looks like now…..,0,0,0,108,https://x.com/zzzefan/status/1976397329201758683,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-09 18:47:24+00:00,cokolatOSH,halah palingan di putus 3 taon penjara doang abistu keluar ngebuzzer pemerintah lagi di sosmed apalagi di pilpres 2029,0,0,0,94,https://x.com/cokolatOSH/status/1976358853118919038,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-09 15:30:09+00:00,4noma1i,thank god,0,0,0,190,https://x.com/4noma1i/status/1976309213589848550,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-09 11:34:08+00:00,kokkiri_exe,"All i ever hear from this woman is either she's going to jail or she's beefing with other people. At this point she should just move to prison forever already, she fits well in there it seems.",0,1,0,198,https://x.com/kokkiri_exe/status/1976249818034102520,https://x.com/IndoPopBase/status/1976188365889470543,1
2025-10-09 10:56:07+00:00,ZettontheGOAT,Okay?,0,0,0,156,https://x.com/ZettontheGOAT/status/1976240253292978607,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-09 10:15:58+00:00,Suckerzpunch,Longer than korupsi quadra triliun,0,0,0,272,https://x.com/Suckerzpunch/status/1976230146719039527,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-09 09:43:42+00:00,itseajus,Ini tuh sebenernya kasus ga penting yang dibikin penting,0,0,0,221,https://x.com/itseajus/status/1976222027049836563,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-09 09:33:19+00:00,bisikanbencong,"Nikita Mirzani has been charged with extortion and threats, facing up to 11 years in jail and a Rp2 billion fine.",0,1,0,454,https://x.com/bisikanbencong/status/1976219414749130760,https://x.com/IndoPopBase/status/1976188365889470543,1
2025-10-09 09:07:27+00:00,tittydeejay,YESSSSS,1,26,0,5285,https://x.com/tittydeejay/status/1976212906971898205,https://x.com/IndoPopBase/status/1976188365889470543,27
2025-10-09 08:31:32+00:00,Bubaks___,"Heh ini sidang sudah ngalah2in 
Harvey mois yg triliyunan
Udah kayak cicilan mekar tiap Minggu sekali 

Allah istipaaaaar",0,0,0,684,https://x.com/Bubaks___/status/1976203864903692436,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-09 08:08:27+00:00,arwahgoyangkrwg,World is healing,0,0,0,447,https://x.com/arwahgoyangkrwg/status/1976198058162712980,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-09 08:08:07+00:00,pap_kill,She'll be in DPR soon enough. We all know how this works.,1,1,0,651,https://x.com/pap_kill/status/1976197974318514199,https://x.com/IndoPopBase/status/1976188365889470543,2
2025-10-09 08:07:25+00:00,kutukamwni,Congrats mother,0,0,0,232,https://x.com/kutukamwni/status/1976197795486064804,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-09 07:56:57+00:00,vulpeslycalopex,"jail is like her 2nd home, whats a big deal?",0,0,0,336,https://x.com/vulpeslycalopex/status/1976195162863988988,https://x.com/IndoPopBase/status/1976188365889470543,0
2025-10-09 16:01:52+00:00,kitty_gandalf,the true Indonesian pop diva,0,0,0,90,https://x.com/kitty_gandalf/status/1976317198349345270,https://x.com/IndoPopBase/status/1976174511029662051,0
2025-10-09 14:07:30+00:00,andreyjaya,HBD QUEEN OF INDONESIA POP,0,0,0,58,https://x.com/andreyjaya/status/1976288415797870665,https://x.com/IndoPopBase/status/1976174511029662051,0
2025-10-09 11:51:04+00:00,titancubsnation,Nada-nada cinta semakin indah dunia..... HBD Teh Ocha ,0,0,0,68,https://x.com/titancubsnation/status/1976254081288241583,https://x.com/IndoPopBase/status/1976174511029662051,0
2025-10-09 08:45:33+00:00,shcccccr,"47 years old, 30+ years in music industry and still active & relevant, multi-generations fans, millions selling album, both in pshysic album & digital streaming.

she will drop her new EP tomorrow guySSS! lets go Asmara Dansa 
@mynameisrossa
 ",0,2,0,795,https://x.com/shcccccr/status/1976207392217153923,https://x.com/IndoPopBase/status/1976174511029662051,2
2025-10-09 07:53:11+00:00,peonytulipz,selamat ulang tahun teh ocha  spotifyku isinya lagu-lagu teh ocha pokonya on repeat!! our legend teh ocha pokonyaaaa sehat sehat teteh,0,0,0,619,https://x.com/peonytulipz/status/1976194216519995755,https://x.com/IndoPopBase/status/1976174511029662051,0
2025-10-09 07:52:54+00:00,PR_Yogyakarta,"Happy birthday Queen 
@mynameisrossa
 ",0,0,0,30,https://x.com/PR_Yogyakarta/status/1976194145854333408,https://x.com/IndoPopBase/status/1976174511029662051,0
2025-10-09 13:16:33+00:00,SpaceLateNoodle,#KluivertOut,0,1,0,122,https://x.com/SpaceLateNoodle/status/1976275591231115417,https://x.com/IndoPopBase/status/1976005680743186483,1
2025-10-09 06:59:31+00:00,runt_catherine,,0,2,0,110,https://x.com/runt_catherine/status/1976180708935909608,https://x.com/IndoPopBase/status/1976005680743186483,2
2025-10-09 05:44:10+00:00,tarumouchi,"Udah bayar 20k buat nonton, kalah lagi",0,0,0,30,https://x.com/tarumouchi/status/1976161747691241738,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-09 04:51:22+00:00,simplyrizzzz,and WE BEEN KNEW lol it was predictable,0,0,0,11,https://x.com/simplyrizzzz/status/1976148459284726082,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-09 04:36:26+00:00,trulyhatesun,kalo kata gw mah mending indo mulai fokusin cabor yang sekiranya lebih diunggulkan dah (contoh: badmintion) daripada sepakbola gini gini aje kaga menang apa apaan,0,0,0,22,https://x.com/trulyhatesun/status/1976144700391465379,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-09 04:04:56+00:00,moejackies,Indonesia loses 2-3 against Saudi Arabia in the fourth round of the 2026 FIFA World Cup Qualifiers.,1,0,0,159,https://x.com/moejackies/status/1976136775996514511,https://x.com/IndoPopBase/status/1976005680743186483,1
2025-10-08 23:09:18+00:00,bloomelune,"even though we've defended ourselves and prayed together, they still lose",0,0,0,74,https://x.com/bloomelune/status/1976062375012008302,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 22:59:30+00:00,heungmiins,all those rolex for nothing,0,0,0,230,https://x.com/heungmiins/status/1976059909713301576,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 22:42:53+00:00,meduswan,oh...,0,0,0,62,https://x.com/meduswan/status/1976055726360637613,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 22:11:40+00:00,m1skeenmessi,its cos majority of the team is white thats what u get for signing dutch players with an indonesian granddaddy at least lose with with some dignity,0,0,0,205,https://x.com/m1skeenmessi/status/1976047869934416183,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 20:34:36+00:00,aiurswon,sedih jg ya,0,0,0,81,https://x.com/aiurswon/status/1976023442819514531,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 20:30:56+00:00,egoisaiah,Disappointed but not surprised.,0,0,0,126,https://x.com/egoisaiah/status/1976022523075781048,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 19:57:30+00:00,madmax297,Bela-belain begadang buat nonton lawak. Tai,1,0,0,121,https://x.com/madmax297/status/1976014108186276327,https://x.com/IndoPopBase/status/1976005680743186483,1
2025-10-08 19:52:49+00:00,HiraAmayu,Indonesia loses 2-3 against Saudi Arabia in the fourth round of the 2026 FIFA World Cup Qualifiers.,0,0,0,157,https://x.com/HiraAmayu/status/1976012929528103036,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 19:50:41+00:00,weakofcuteness,BERAKKK BUARRRR,0,0,0,47,https://x.com/weakofcuteness/status/1976012391373734013,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 19:50:02+00:00,gaycateunsang,Kembalikan sty,0,0,0,117,https://x.com/gaycateunsang/status/1976012228911563074,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 19:46:05+00:00,left_andleaving,doa org saudi lebih kuat,0,0,0,129,https://x.com/left_andleaving/status/1976011236203692158,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 19:32:28+00:00,txtbyurstruly,#KluivertOut,0,0,0,336,https://x.com/txtbyurstruly/status/1976007806408183933,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 19:30:35+00:00,fschiko_,"Kaga ngerti petrik knp bisa nurunin lineup begini, attack juga masih tumpul as always 

Wasit super fair tapi pemain lokalnya hadeh hadeh

Tapi

Puas banget liat pemain kita bener bener cuekin arab yg pura pura sakit sepanjang game

Lalu fighting spiritnya keren bgt tim kita ",1,0,0,352,https://x.com/fschiko_/status/1976007331923231111,https://x.com/IndoPopBase/status/1976005680743186483,1
2025-10-08 19:28:19+00:00,perrysmyoi,petrik babi moga lu mencret” sampe setahun,0,0,0,114,https://x.com/perrysmyoi/status/1976006762882085000,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 19:25:55+00:00,simpoverlloyd,dah ga expect apa apa gua sama si patrick,1,0,0,116,https://x.com/simpoverlloyd/status/1976006161112629447,https://x.com/IndoPopBase/status/1976005680743186483,1
2025-10-08 19:25:05+00:00,sakufabio,#KluivertOut,0,0,0,91,https://x.com/sakufabio/status/1976005949329756279,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-08 19:24:51+00:00,ShoganShogun,Sebenernya kalah lebih banyak kalo paes ga beraksi dan pemain Arab kaga begayaan mau cetak gol keren wkwkwk,0,0,0,171,https://x.com/ShoganShogun/status/1976005890781446502,https://x.com/IndoPopBase/status/1976005680743186483,0
2025-10-09 05:43:08+00:00,jane79915,GM,0,0,0,36,https://x.com/jane79915/status/1976161487573090734,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-09 05:35:58+00:00,simplyrizzzz,udah bener tempatnya di bawah batu malah suruh ngelatih,0,0,0,28,https://x.com/simplyrizzzz/status/1976159682613112884,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-09 05:26:06+00:00,ukniversey1,Pelatih indon semalam bilek:,0,0,0,96,https://x.com/ukniversey1/status/1976157200617001172,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-09 05:12:55+00:00,gusdhilicious,Kondisi gw tidur 3jam terus uas filhum,1,0,0,296,https://x.com/gusdhilicious/status/1976153882192756785,https://x.com/IndoPopBase/status/1975996654588432522,1
2025-10-09 04:58:43+00:00,riiyyooooo,patrick patrick,0,0,0,80,https://x.com/riiyyooooo/status/1976150308230398020,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-09 03:05:50+00:00,cheesecreamcake,Langsung saja~ #PatrickKluivertOut #KluivertOut,0,0,0,60,https://x.com/cheesecreamcake/status/1976121899618009133,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-09 02:57:29+00:00,weyezblod,kondisi gw hari ini (tidur 2 jam trus masih ada praktikum):,1,0,0,258,https://x.com/weyezblod/status/1976119799014174772,https://x.com/IndoPopBase/status/1975996654588432522,1
2025-10-08 19:30:18+00:00,andi_achilles,"x.com/MafiaWasit/sta
…",0,0,0,93,https://x.com/andi_achilles/status/1976007262801117531,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-08 19:14:27+00:00,sakufabio,emang tolol,0,0,0,125,https://x.com/sakufabio/status/1976003272000623092,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-08 19:06:07+00:00,metallanunvrs,pantes....,0,0,0,78,https://x.com/metallanunvrs/status/1976001175431356585,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-08 19:01:04+00:00,FahrulArdi17_,"Federasi bola yg lihat kritik performa timnas, tapi yang penting Belanda & Eropa, dan klaim staf kepelatihan terbaik:",0,0,0,290,https://x.com/FahrulArdi17_/status/1975999906629464436,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-08 19:00:05+00:00,mterstagnant1,Knp orang-orang yang namanya ada rick pada dongo ya,0,0,0,187,https://x.com/mterstagnant1/status/1975999657890422938,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-08 18:57:07+00:00,·,"Hft, ok lh 
Yuk udh yuk semua turu aja",0,0,0,123,https://x.com/althaaafunnisa/status/1975998912566812904,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-08 18:50:56+00:00,akzara__,,0,0,0,195,https://x.com/akzara__/status/1975997354286383407,https://x.com/IndoPopBase/status/1975996654588432522,0
2025-10-08 20:41:37+00:00,Luksskywalkers,"Chaos erupts ahead of the FIFA World Cup Qualifier Indonesia vs. Saudi Arabia as supporters face sudden gate changes, mixed-up seats, and several fainting outside amid confusion.",1,0,0,747,https://x.com/Luksskywalkers/status/1976025208294343039,https://x.com/IndoPopBase/status/1975959048869781896,1
2025-10-08 19:57:01+00:00,HiraAmayu,Wait. Is this mistreatment?!,0,0,0,59,https://x.com/HiraAmayu/status/1976013986144584127,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 18:57:24+00:00,applepieiyay,"njs, mkn noh netral.",0,0,0,73,https://x.com/applepieiyay/status/1975998981282070753,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 18:21:23+00:00,klassikhlas,@FIFAWorldCup,0,0,0,52,https://x.com/klassikhlas/status/1975989919274369236,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 17:53:53+00:00,Shesismee,"@FIFAcom
 @FIFAWorldCup",0,0,0,28,https://x.com/Shesismee/status/1975982999117365336,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 17:48:53+00:00,Na_Jiesya,Ini kayaknya banyakan yg masang indo. Jadinya disabotase maksimal‍,0,0,0,69,https://x.com/Na_Jiesya/status/1975981738246676914,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 17:10:09+00:00,lifeofeldi,"Yes, the host nation clearly leading the underdog nation into confusion for this round’s WCQ. This comes on top of the extra rest time for the host nations, yet FIFA will claim no foul play here",0,0,0,239,https://x.com/lifeofeldi/status/1975971993154617411,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 17:08:58+00:00,Bagoesaporla16,Kalau ada yang nyalahin fans indonya gua sundul dadanya,0,0,0,161,https://x.com/Bagoesaporla16/status/1975971695375811070,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 17:08:12+00:00,haechanciwaruga,walaah,0,0,0,121,https://x.com/haechanciwaruga/status/1975971501552828758,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 17:05:22+00:00,redzlilac,udah sejelas ini masih aja dikatain netral. biji mata lu netral,0,0,0,175,https://x.com/redzlilac/status/1975970789028737500,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 17:04:39+00:00,renmongie,makan noh netral,0,0,0,102,https://x.com/renmongie/status/1975970607692120171,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 17:03:54+00:00,kerupukgendarr,"Chaos erupts ahead of the FIFA World Cup Qualifier Indonesia vs. Saudi Arabia as supporters face sudden gate changes, mixed-up seats, and several fainting outside amid confusion.",0,0,0,347,https://x.com/kerupukgendarr/status/1975970417941868835,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 17:03:29+00:00,cinereditary,"bitch no need to be so afraid of this Indonesian national team and their supporters, we're already doomed anyway let them watch their last hope from this country lmao, why so ZALIM tho",0,0,0,558,https://x.com/cinereditary/status/1975970314346766727,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 17:03:27+00:00,kerupukgendarr,King Indo bener bener dicurangin Arab.,0,0,0,266,https://x.com/kerupukgendarr/status/1975970307539337534,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 17:01:57+00:00,Takehirohayaku,Semakin yakin sabotase,0,0,0,137,https://x.com/Takehirohayaku/status/1975969928760131922,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 16:38:30+00:00,calladive,se-chaos ini yaampun setakut itu????,0,0,0,159,https://x.com/calladive/status/1975964028418805990,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 16:35:30+00:00,ilustracsi,parah???? stress jir tinggal berapa menit menuju pertandingan ini ,0,0,0,99,https://x.com/ilustracsi/status/1975963274052255793,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 16:33:36+00:00,jelal_mystogan,Takut apa sih mereka?,1,0,0,1794,https://x.com/jelal_mystogan/status/1975962795029172308,https://x.com/IndoPopBase/status/1975959048869781896,1
2025-10-08 16:33:29+00:00,holdforamoment,arab anjing,0,0,0,183,https://x.com/holdforamoment/status/1975962763852923063,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-08 16:33:27+00:00,OghieGigs,Not good habibi,1,4,0,1251,https://x.com/OghieGigs/status/1975962756785570168,https://x.com/IndoPopBase/status/1975959048869781896,5
2025-10-08 16:32:49+00:00,jelal_mystogan,Parah weeyy,0,0,0,456,https://x.com/jelal_mystogan/status/1975962597947314202,https://x.com/IndoPopBase/status/1975959048869781896,0
2025-10-10 04:02:56+00:00,magenfoxyta,Okelah.. diadu sama ini aja,0,0,0,11,https://x.com/magenfoxyta/status/1976498660180721671,https://x.com/IndoPopBase/status/1975902499031973927,0
2025-10-08 19:18:29+00:00,romario_julius,can the reheating era end already? Im so tired tbh ,0,0,0,37,https://x.com/romario_julius/status/1976004288876003827,https://x.com/IndoPopBase/status/1975902499031973927,0
2025-10-08 17:06:17+00:00,teIenovias,we’re soooo back,0,0,0,90,https://x.com/teIenovias/status/1975971019967037853,https://x.com/IndoPopBase/status/1975902499031973927,0
2025-10-08 16:12:19+00:00,herbivorcs,YES I NEED THIS KIND OF SONG,0,0,0,41,https://x.com/herbivorcs/status/1975957437401509994,https://x.com/IndoPopBase/status/1975902499031973927,0
2025-10-08 14:41:39+00:00,chocdoue,bjirrrr,0,0,0,52,https://x.com/chocdoue/status/1975934619448136131,https://x.com/IndoPopBase/status/1975902499031973927,0
2025-10-08 14:36:10+00:00,·,Masih enakan aslinya kayaknya,0,0,0,42,https://x.com/lulanalaluna/status/1975933240956551468,https://x.com/IndoPopBase/status/1975902499031973927,0
2025-10-08 14:36:00+00:00,vaersaece,we sat,0,0,0,76,https://x.com/vaersaece/status/1975933199537832062,https://x.com/IndoPopBase/status/1975902499031973927,0
2025-10-08 14:29:14+00:00,Anashim2618,Kenapa ga bilang remake aja??,0,0,0,29,https://x.com/Anashim2618/status/1975931495736025507,https://x.com/IndoPopBase/status/1975902499031973927,0
2025-10-08 14:06:50+00:00,aimr0d,The nostalgia bait needs to stop,1,0,0,618,https://x.com/aimr0d/status/1975925858440528088,https://x.com/IndoPopBase/status/1975902499031973927,1
2025-10-08 14:06:22+00:00,RossaLegend,"Goo Queen 
@mynameisrossa",0,0,0,52,https://x.com/RossaLegend/status/1975925743709295019,https://x.com/IndoPopBase/status/1975902499031973927,0
2025-10-08 13:11:56+00:00,pluemonac,The original is better I’m afraid,0,0,0,105,https://x.com/pluemonac/status/1975912041488802296,https://x.com/IndoPopBase/status/1975902499031973927,0
2025-10-10 05:55:35+00:00,kissfromsun,IM SEATED,0,0,0,29,https://x.com/kissfromsun/status/1976527009804320881,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-10 05:40:32+00:00,teppy87,Bagus banget styling + fotonya ,0,0,0,805,https://x.com/teppy87/status/1976523220057768353,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-10 05:19:18+00:00,onikatanyajawab,OH- no tengki???  we will be streaming !!!,0,0,0,83,https://x.com/onikatanyajawab/status/1976517878972285379,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-10 04:23:18+00:00,ilyltb,dont know her but thats a goat photo,1,0,0,43,https://x.com/ilyltb/status/1976503784475066395,https://x.com/IndoPopBase/status/1975836321026613482,1
2025-10-09 18:51:08+00:00,shoeujo,wait... they had no business to go this hard on the floor...,1,0,0,124,https://x.com/shoeujo/status/1976359792739524849,https://x.com/IndoPopBase/status/1975836321026613482,1
2025-10-09 18:13:17+00:00,unhinged888,THIS WILL BE THE CULTURAL EXPERIENCE,0,0,0,18,https://x.com/unhinged888/status/1976350268972539938,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 17:53:33+00:00,c2h6lee,cunty bgt i love her,2,0,0,102,https://x.com/c2h6lee/status/1976345303294095729,https://x.com/IndoPopBase/status/1975836321026613482,2
2025-10-09 17:36:01+00:00,·,centyl imut,0,0,0,73,https://x.com/earthlingthings/status/1976340891607736382,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 17:19:02+00:00,hideathebush,BRUH ini dia,0,0,0,34,https://x.com/hideathebush/status/1976336616693420277,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 17:06:14+00:00,Viurgil,Dan Halloween party yang gue datengin bakal ngundang belio…,0,0,0,123,https://x.com/Viurgil/status/1976333393857274266,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 16:34:30+00:00,ailamints,hell yeah,0,0,0,51,https://x.com/ailamints/status/1976325410725285938,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 16:22:20+00:00,bratifikasi,cakep bgt daisuki,0,0,0,59,https://x.com/bratifikasi/status/1976322346253529438,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 14:03:14+00:00,zeemsalabim,LESSSS GAUUURRRR,0,0,0,163,https://x.com/zeemsalabim/status/1976287342773387357,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 13:15:54+00:00,gothnyx,this cover ate so bad,0,0,0,25,https://x.com/gothnyx/status/1976275431042294131,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 11:36:40+00:00,catatanmedis,ultah gue tuh,1,0,0,131,https://x.com/catatanmedis/status/1976250456822383103,https://x.com/IndoPopBase/status/1975836321026613482,1
2025-10-09 11:19:56+00:00,surgadikakiwibu,im sat.,1,0,0,382,https://x.com/surgadikakiwibu/status/1976246245686669432,https://x.com/IndoPopBase/status/1975836321026613482,1
2025-10-09 10:42:13+00:00,fuckhilm,ngl this ep cover SLAPPED,0,0,0,240,https://x.com/fuckhilm/status/1976236755260145955,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 09:57:47+00:00,eartheisa,inilah yang gw tunggu-tunggu,0,0,0,30,https://x.com/eartheisa/status/1976225570301280745,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 09:51:54+00:00,·,You go girllll,0,0,0,28,https://x.com/kultusalak/status/1976224092832620871,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 09:51:30+00:00,pensiljeko,congrats naisyilla,0,0,0,107,https://x.com/pensiljeko/status/1976223990277689429,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 05:33:43+00:00,moment4lifers,LOVE ITTTT CANT WAIT YUP YUP,17,102,0,132454,https://x.com/moment4lifers/status/1976159116893786367,https://x.com/IndoPopBase/status/1975836321026613482,119
2025-10-09 05:11:43+00:00,SymphoniaThalia,aku siap cover satu album,0,0,0,201,https://x.com/SymphoniaThalia/status/1976153579527250353,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 04:37:25+00:00,baqmies,akhirnya tanpa tenxi,0,0,0,148,https://x.com/baqmies/status/1976144947884827062,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 03:36:17+00:00,bebekcoquette,Naykilla announces her debut EP ‘centyl.’ Out October 17th.,0,0,0,230,https://x.com/bebekcoquette/status/1976129564381413614,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 03:19:20+00:00,leecheonhye,WITHOUT THAT NGABERS MISOGYNIST?!!! I'M SAT,0,0,0,201,https://x.com/leecheonhye/status/1976125300762366266,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 01:42:32+00:00,jeannongg,yayyy!!!! she is free of him!!!,0,0,0,51,https://x.com/jeannongg/status/1976100938722234684,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-09 01:11:46+00:00,DavidBeatt,"she worked really hard on this!!!!!
everyone go pre-save!!!!

spoiler tipis:
beneran centil kok ",1,3,0,4525,https://x.com/DavidBeatt/status/1976093195412046219,https://x.com/IndoPopBase/status/1975836321026613482,4
2025-10-08 20:01:16+00:00,riiiiisol,tuned tf in lets fucking goooooo,0,0,0,93,https://x.com/riiiiisol/status/1976015053540425740,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-08 13:36:21+00:00,lavizalll,serveeeeeeeeeeed,0,0,0,164,https://x.com/lavizalll/status/1975918187872240018,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-08 13:35:29+00:00,wotsfangs,mantab,0,0,0,380,https://x.com/wotsfangs/status/1975917968044507609,https://x.com/IndoPopBase/status/1975836321026613482,0
2025-10-08 13:17:19+00:00,SAK1TGIL4,OH THIS COVER IS EATINGGGGGG,1,3,0,3100,https://x.com/SAK1TGIL4/status/1975913398891384838,https://x.com/IndoPopBase/status/1975836321026613482,4
